id_aluno,id_professor,aulas_bimestre,nota_p1_b1,nota_p2_b1,ativs_entregues_b1,ativs_total_b1,faltas_b1,nota_p1_b2,nota_p2_b2,ativs_entregues_b2,ativs_total_b2,faltas_b2,nota_p1_b3,nota_p2_b3,ativs_entregues_b3,ativs_total_b3,faltas_b3,nota_p1_b4,nota_p2_b4,ativs_entregues_b4,ativs_total_b4,faltas_b4,disciplina,media_b1,taxa_atividades_b1,media_b2,taxa_atividades_b2,media_b3,taxa_atividades_b3,media_b4,taxa_atividades_b4,media_anual,total_faltas,frequencia_anual,total_ativs_entregues,total_ativs,taxa_atividades_anual,situacao,matricula,nome,turma,serie,genero,data_nascimento,disciplina_key,faixa_desempenho,nivel_saeb_est
20240163,P007,60,7.9,6.4,9,10,8,6.0,7.7,9,10,12,7.2,7.0,8,10,4,8.3,8.3,6,10,8,Ciências da Natureza,7.15,0.9,6.85,0.9,7.1,0.8,8.3,0.6,7.35,32,0.8667,32,40,0.8,Aprovado,20240163,Elisa Pereira,1ºD,1º Ano,F,2007-04-19,ciencias_natureza,Adequado,7
20240164,P007,60,9.0,6.6,9,10,11,7.7,7.2,6,10,4,7.6,6.1,9,10,7,5.8,7.2,6,10,8,Ciências da Natureza,7.8,0.9,7.45,0.6,6.85,0.9,6.5,0.6,7.15,30,0.875,30,40,0.75,Aprovado,20240164,Juliana Teixeira,1ºD,1º Ano,F,2007-05-16,ciencias_natureza,Adequado,7
20240165,P007,60,6.4,8.2,5,10,5,5.7,5.8,5,10,9,6.8,5.7,9,10,12,8.9,7.0,6,10,6,Ciências da Natureza,7.3,0.5,5.75,0.5,6.25,0.9,7.95,0.6,6.81,32,0.8667,25,40,0.625,Aprovado,20240165,Nathan Ribeiro,1ºD,1º Ano,M,2009-11-16,ciencias_natureza,Básico,6
20240166,P007,60,6.6,7.7,4,10,12,8.1,7.4,2,10,17,7.2,6.2,2,10,15,7.9,8.6,5,10,20,Ciências da Natureza,7.15,0.4,7.75,0.2,6.7,0.2,8.25,0.5,7.46,64,0.7333,13,40,0.325,Reprovado,20240166,Eduarda Costa,1ºD,1º Ano,F,2007-02-14,ciencias_natureza,Adequado,7
20240167,P007,60,7.0,6.4,8,10,12,7.4,7.2,8,10,12,6.0,6.7,8,10,12,9.0,5.9,8,10,8,Ciências da Natureza,6.7,0.8,7.3,0.8,6.35,0.8,7.45,0.8,6.95,44,0.8167,32,40,0.8,Aprovado,20240167,Carla Cardoso,1ºD,1º Ano,F,2008-12-12,ciencias_natureza,Básico,6
20240168,P007,60,6.5,6.3,8,10,6,6.4,6.8,6,10,10,7.7,8.5,8,10,9,7.4,6.5,7,10,8,Ciências da Natureza,6.4,0.8,6.6,0.6,8.1,0.8,6.95,0.7,7.01,33,0.8625,29,40,0.725,Aprovado,20240168,Samuel Souza,1ºD,1º Ano,M,2008-01-13,ciencias_natureza,Adequado,7
20240169,P007,60,8.8,5.2,7,10,15,7.9,6.2,2,10,19,7.2,7.8,4,10,14,5.6,7.4,2,10,18,Ciências da Natureza,7.0,0.7,7.05,0.2,7.5,0.4,6.5,0.2,7.01,66,0.725,15,40,0.375,Reprovado,20240169,Ana Ribeiro,1ºD,1º Ano,F,2009-04-12,ciencias_natureza,Adequado,7
20240170,P007,60,7.4,8.7,5,10,19,9.9,5.7,5,10,16,8.6,7.2,3,10,20,6.4,7.6,5,10,10,Ciências da Natureza,8.05,0.5,7.8,0.5,7.9,0.3,7.0,0.5,7.69,65,0.7292,18,40,0.45,Reprovado,20240170,Igor Moreira,1ºD,1º Ano,M,2007-07-17,ciencias_natureza,Adequado,7
20240171,P007,60,5.9,6.0,7,10,3,5.5,7.8,6,10,10,7.6,6.4,9,10,6,8.7,6.6,7,10,11,Ciências da Natureza,5.95,0.7,6.65,0.6,7.0,0.9,7.65,0.7,6.81,30,0.875,29,40,0.725,Aprovado,20240171,Isabela Barros,1ºD,1º Ano,F,2009-05-27,ciencias_natureza,Básico,6
20240172,P007,60,8.5,7.3,9,10,1,6.5,7.1,8,10,4,6.0,7.4,8,10,4,7.3,7.8,10,10,1,Ciências da Natureza,7.9,0.9,6.8,0.8,6.7,0.8,7.55,1.0,7.24,10,0.9583,35,40,0.875,Aprovado,20240172,Emanuel Araújo,1ºD,1º Ano,M,2009-10-04,ciencias_natureza,Adequado,7
20240173,P007,60,8.1,7.3,7,10,8,5.7,8.2,7,10,8,7.2,5.3,8,10,10,7.5,7.6,7,10,5,Ciências da Natureza,7.7,0.7,6.95,0.7,6.25,0.8,7.55,0.7,7.11,31,0.8708,29,40,0.725,Aprovado,20240173,Heloísa Melo,1ºD,1º Ano,F,2007-07-12,ciencias_natureza,Adequado,7
20240174,P007,60,6.9,7.0,5,10,4,6.6,7.6,6,10,5,7.4,6.3,5,10,5,8.8,6.6,5,10,7,Ciências da Natureza,6.95,0.5,7.1,0.6,6.85,0.5,7.7,0.5,7.15,21,0.9125,21,40,0.525,Aprovado,20240174,Diego Ferreira,1ºD,1º Ano,M,2008-09-12,ciencias_natureza,Adequado,7
20240175,P007,60,4.5,6.8,5,10,6,8.3,7.0,5,10,4,5.6,6.2,7,10,6,6.1,6.6,5,10,3,Ciências da Natureza,5.65,0.5,7.65,0.5,5.9,0.7,6.35,0.5,6.39,19,0.9208,22,40,0.55,Aprovado,20240175,Gabriel Nascimento,1ºD,1º Ano,M,2007-10-17,ciencias_natureza,Básico,6
20240176,P007,60,7.0,7.7,2,10,15,7.4,7.4,4,10,20,9.0,8.1,2,10,16,8.0,5.4,3,10,10,Ciências da Natureza,7.35,0.2,7.4,0.4,8.55,0.2,6.7,0.3,7.5,61,0.7458,11,40,0.275,Reprovado,20240176,Bruna Santos,1ºD,1º Ano,F,2007-01-02,ciencias_natureza,Adequado,7
20240177,P007,60,6.5,5.6,6,10,11,6.5,8.0,7,10,5,6.8,8.3,8,10,9,7.9,7.3,7,10,3,Ciências da Natureza,6.05,0.6,7.25,0.7,7.55,0.8,7.6,0.7,7.11,28,0.8833,28,40,0.7,Aprovado,20240177,Flávia Costa,1ºD,1º Ano,F,2008-08-17,ciencias_natureza,Adequado,7
20240178,P007,60,8.3,8.6,9,10,11,7.7,7.5,7,10,4,7.9,5.8,9,10,12,7.1,7.2,9,10,12,Ciências da Natureza,8.45,0.9,7.6,0.7,6.85,0.9,7.15,0.9,7.51,39,0.8375,34,40,0.85,Aprovado,20240178,Cecília Lima,1ºD,1º Ano,F,2009-09-05,ciencias_natureza,Adequado,7
20240179,P007,60,6.9,6.4,7,10,11,8.2,7.4,4,10,14,7.5,8.6,3,10,13,7.0,6.8,6,10,10,Ciências da Natureza,6.65,0.7,7.8,0.4,8.05,0.3,6.9,0.6,7.35,48,0.8,20,40,0.5,Aprovado,20240179,Juliana Pereira,1ºD,1º Ano,F,2009-06-06,ciencias_natureza,Adequado,7
20240180,P007,60,8.6,5.7,7,10,7,7.3,6.5,5,10,10,7.5,7.8,5,10,10,7.9,8.3,7,10,4,Ciências da Natureza,7.15,0.7,6.9,0.5,7.65,0.5,8.1,0.7,7.45,31,0.8708,24,40,0.6,Aprovado,20240180,Heloísa Araújo,1ºD,1º Ano,F,2009-12-27,ciencias_natureza,Adequado,7
20240181,P008,60,4.9,5.1,4,10,9,6.7,7.5,5,10,17,2.6,6.2,2,10,20,4.6,5.7,3,10,14,Ciências da Natureza,5.0,0.4,7.1,0.5,4.4,0.2,5.15,0.3,5.41,60,0.75,14,40,0.35,Reprovado,20240181,Juliana Oliveira,2ºA,2º Ano,F,2007-09-27,ciencias_natureza,Básico,6
20240182,P008,60,4.7,3.9,9,10,1,3.3,5.2,8,10,5,6.3,4.2,8,10,0,8.1,10.0,10,10,3,Ciências da Natureza,4.3,0.9,4.25,0.8,5.25,0.8,9.05,1.0,5.71,9,0.9625,35,40,0.875,Reprovado,20240182,André Almeida,2ºA,2º Ano,M,2007-12-19,ciencias_natureza,Básico,6
20240183,P008,60,6.4,5.4,10,10,0,3.5,6.3,9,10,3,8.7,9.8,8,10,4,8.6,7.4,10,10,5,Ciências da Natureza,5.9,1.0,4.9,0.9,9.25,0.8,8.0,1.0,7.01,12,0.95,37,40,0.925,Aprovado,20240183,Aline Carvalho,2ºA,2º Ano,F,2006-06-11,ciencias_natureza,Adequado,7
20240184,P008,60,6.4,3.2,9,10,1,5.3,5.0,9,10,2,5.3,3.9,9,10,2,7.2,4.9,9,10,4,Ciências da Natureza,4.8,0.9,5.15,0.9,4.6,0.9,6.05,0.9,5.15,9,0.9625,36,40,0.9,Reprovado,20240184,Vitor Rodrigues,2ºA,2º Ano,M,2007-10-10,ciencias_natureza,Básico,6
20240185,P008,60,4.7,3.9,9,10,5,6.0,8.8,9,10,1,5.5,6.1,8,10,3,9.8,8.1,9,10,1,Ciências da Natureza,4.3,0.9,7.4,0.9,5.8,0.8,8.95,0.9,6.61,10,0.9583,35,40,0.875,Aprovado,20240185,Kaio Melo,2ºA,2º Ano,M,2008-12-21,ciencias_natureza,Básico,6
20240186,P008,60,6.8,6.7,10,10,5,4.2,4.0,8,10,3,5.8,5.9,10,10,4,3.6,7.0,10,10,1,Ciências da Natureza,6.75,1.0,4.1,0.8,5.85,1.0,5.3,1.0,5.5,13,0.9458,38,40,0.95,Reprovado,20240186,Mirela Farias,2ºA,2º Ano,F,2007-05-21,ciencias_natureza,Básico,6
20240187,P008,60,4.9,8.0,9,10,8,5.4,5.2,8,10,11,3.4,3.7,5,10,9,8.4,6.1,7,10,5,Ciências da Natureza,6.45,0.9,5.3,0.8,3.55,0.5,7.25,0.7,5.64,33,0.8625,29,40,0.725,Reprovado,20240187,Nicolas Moreira,2ºA,2º Ano,M,2008-10-08,ciencias_natureza,Básico,6
20240188,P008,60,6.4,9.0,6,10,20,2.6,7.0,3,10,20,2.0,4.5,6,10,15,3.0,7.4,2,10,9,Ciências da Natureza,7.7,0.6,4.8,0.3,3.25,0.6,5.2,0.2,5.24,64,0.7333,17,40,0.425,Reprovado,20240188,Jefferson Rodrigues,2ºA,2º Ano,M,2008-08-06,ciencias_natureza,Básico,6
20240189,P008,60,1.3,5.0,8,10,11,3.0,3.6,5,10,11,4.0,8.4,7,10,4,4.8,9.3,8,10,11,Ciências da Natureza,3.15,0.8,3.3,0.5,6.2,0.7,7.05,0.8,4.92,37,0.8458,28,40,0.7,Reprovado,20240189,Igor Nunes,2ºA,2º Ano,M,2008-10-25,ciencias_natureza,Insuficiente,5
20240190,P008,60,6.4,5.6,8,10,0,2.8,4.3,8,10,5,4.9,6.0,10,10,4,3.4,6.4,9,10,0,Ciências da Natureza,6.0,0.8,3.55,0.8,5.45,1.0,4.9,0.9,4.97,9,0.9625,35,40,0.875,Reprovado,20240190,André Santos,2ºA,2º Ano,M,2006-11-08,ciencias_natureza,Insuficiente,3
20240191,P008,60,4.3,5.7,4,10,20,2.0,6.8,5,10,12,7.4,4.1,6,10,13,3.5,4.1,4,10,19,Ciências da Natureza,5.0,0.4,4.4,0.5,5.75,0.6,3.8,0.4,4.74,64,0.7333,19,40,0.475,Reprovado,20240191,Juliana Cardoso,2ºA,2º Ano,F,2008-02-07,ciencias_natureza,Insuficiente,3
20240192,P008,60,8.2,1.8,7,10,18,8.0,10.0,2,10,8,6.1,6.8,5,10,9,7.8,4.9,6,10,19,Ciências da Natureza,5.0,0.7,9.0,0.2,6.45,0.5,6.35,0.6,6.7,54,0.775,20,40,0.5,Aprovado,20240192,Diana Gomes,2ºA,2º Ano,F,2007-07-05,ciencias_natureza,Básico,6
20240193,P008,60,5.9,2.6,8,10,0,5.8,6.6,9,10,1,6.6,7.8,10,10,5,3.8,4.3,8,10,1,Ciências da Natureza,4.25,0.8,6.2,0.9,7.2,1.0,4.05,0.8,5.42,7,0.9708,35,40,0.875,Reprovado,20240193,Natália Martins,2ºA,2º Ano,F,2006-07-17,ciencias_natureza,Básico,6
20240194,P008,60,9.7,5.2,10,10,0,5.9,5.4,8,10,2,3.7,9.1,9,10,0,4.3,3.0,9,10,1,Ciências da Natureza,7.45,1.0,5.65,0.8,6.4,0.9,3.65,0.9,5.79,3,0.9875,36,40,0.9,Reprovado,20240194,Leandro Melo,2ºA,2º Ano,M,2007-12-24,ciencias_natureza,Básico,6
20240195,P008,60,4.5,1.1,6,10,4,4.1,3.4,8,10,11,6.9,4.0,5,10,9,7.5,8.6,8,10,10,Ciências da Natureza,2.8,0.6,3.75,0.8,5.45,0.5,8.05,0.8,5.01,34,0.8583,27,40,0.675,Reprovado,20240195,Elisa Santos,2ºA,2º Ano,F,2006-09-07,ciencias_natureza,Básico,6
20240196,P008,60,7.2,5.0,7,10,10,5.8,2.1,8,10,12,5.2,3.6,7,10,4,7.0,10.0,9,10,11,Ciências da Natureza,6.1,0.7,3.95,0.8,4.4,0.7,8.5,0.9,5.74,37,0.8458,31,40,0.775,Reprovado,20240196,Bruno Moreira,2ºA,2º Ano,M,2008-08-17,ciencias_natureza,Básico,6
20240197,P008,60,6.6,1.1,2,10,9,4.7,5.8,4,10,13,5.7,3.9,5,10,19,6.0,2.8,6,10,14,Ciências da Natureza,3.85,0.2,5.25,0.4,4.8,0.5,4.4,0.6,4.57,55,0.7708,17,40,0.425,Reprovado,20240197,Vanessa Araújo,2ºA,2º Ano,F,2006-08-18,ciencias_natureza,Insuficiente,5
20240198,P008,60,8.0,1.3,6,10,3,7.7,8.1,8,10,10,8.0,4.3,5,10,3,5.0,2.1,9,10,4,Ciências da Natureza,4.65,0.6,7.9,0.8,6.15,0.5,3.55,0.9,5.56,20,0.9167,28,40,0.7,Reprovado,20240198,Patricia Almeida,2ºA,2º Ano,F,2007-11-25,ciencias_natureza,Básico,6
20240199,P008,60,0.9,4.7,8,10,8,5.7,5.9,5,10,3,7.3,10.0,7,10,8,4.6,3.2,9,10,10,Ciências da Natureza,2.8,0.8,5.8,0.5,8.65,0.7,3.9,0.9,5.29,29,0.8792,29,40,0.725,Reprovado,20240199,Felipe Rodrigues,2ºA,2º Ano,M,2008-11-26,ciencias_natureza,Básico,6
20240200,P008,60,6.7,6.0,4,10,10,4.2,7.5,4,10,13,3.7,5.2,7,10,8,5.3,3.4,4,10,16,Ciências da Natureza,6.35,0.4,5.85,0.4,4.45,0.7,4.35,0.4,5.25,47,0.8042,19,40,0.475,Reprovado,20240200,Lucas Ferreira,2ºA,2º Ano,M,2008-08-07,ciencias_natureza,Básico,6
20240201,P008,60,1.7,6.0,7,10,4,8.5,7.6,6,10,8,7.8,3.7,6,10,6,6.0,2.4,5,10,8,Ciências da Natureza,3.85,0.7,8.05,0.6,5.75,0.6,4.2,0.5,5.46,26,0.8917,24,40,0.6,Reprovado,20240201,Lucas Moreira,2ºA,2º Ano,M,2007-09-10,ciencias_natureza,Básico,6
20240202,P008,60,5.9,8.6,8,10,6,8.6,10.0,8,10,7,7.7,6.5,8,10,3,7.4,7.0,9,10,9,Ciências da Natureza,7.25,0.8,9.3,0.8,7.1,0.8,7.2,0.9,7.71,25,0.8958,33,40,0.825,Aprovado,20240202,Nayara Rodrigues,2ºA,2º Ano,F,2007-05-23,ciencias_natureza,Adequado,7
20240203,P008,60,3.7,2.2,4,10,8,7.4,10.0,3,10,15,7.5,1.3,5,10,11,4.4,5.1,3,10,13,Ciências da Natureza,2.95,0.4,8.7,0.3,4.4,0.5,4.75,0.3,5.2,47,0.8042,15,40,0.375,Reprovado,20240203,Helena Monteiro,2ºA,2º Ano,F,2008-08-11,ciencias_natureza,Básico,6
20240204,P008,60,1.4,2.5,8,10,4,5.4,6.1,9,10,5,3.3,2.4,9,10,5,8.1,4.7,8,10,5,Ciências da Natureza,1.95,0.8,5.75,0.9,2.85,0.9,6.4,0.8,4.24,19,0.9208,34,40,0.85,Reprovado,20240204,Cecília Moreira,2ºA,2º Ano,F,2008-12-09,ciencias_natureza,Insuficiente,3
20240205,P008,60,0.7,5.8,6,10,12,10.0,6.6,7,10,8,5.5,8.4,6,10,9,6.0,7.1,9,10,11,Ciências da Natureza,3.25,0.6,8.3,0.7,6.95,0.6,6.55,0.9,6.26,40,0.8333,28,40,0.7,Aprovado,20240205,Giovana Nunes,2ºA,2º Ano,F,2008-11-18,ciencias_natureza,Básico,6
20240206,P008,60,5.0,5.9,2,10,18,6.4,7.4,3,10,10,4.6,4.5,7,10,19,1.3,4.6,5,10,19,Ciências da Natureza,5.45,0.2,6.9,0.3,4.55,0.7,2.95,0.5,4.96,66,0.725,17,40,0.425,Reprovado,20240206,Nayara Teixeira,2ºA,2º Ano,F,2007-06-25,ciencias_natureza,Insuficiente,5
20240207,P008,60,3.2,7.2,8,10,10,6.7,1.8,7,10,10,3.7,3.1,5,10,5,6.2,7.9,7,10,10,Ciências da Natureza,5.2,0.8,4.25,0.7,3.4,0.5,7.05,0.7,4.97,35,0.8542,27,40,0.675,Reprovado,20240207,Caio Carvalho,2ºA,2º Ano,M,2007-01-10,ciencias_natureza,Insuficiente,4
20240208,P008,60,6.6,5.9,9,10,5,7.2,3.2,8,10,5,4.8,5.0,10,10,4,6.5,3.8,8,10,3,Ciências da Natureza,6.25,0.9,5.2,0.8,4.9,1.0,5.15,0.8,5.38,17,0.9292,35,40,0.875,Reprovado,20240208,Alexandre Martins,2ºA,2º Ano,M,2006-06-15,ciencias_natureza,Básico,6
20240209,P008,60,7.5,8.1,8,10,0,3.3,4.4,9,10,0,4.3,10.0,9,10,4,4.6,9.2,10,10,1,Ciências da Natureza,7.8,0.8,3.85,0.9,7.15,0.9,6.9,1.0,6.43,5,0.9792,36,40,0.9,Aprovado,20240209,Fábio Costa,2ºA,2º Ano,M,2008-08-07,ciencias_natureza,Básico,6
20240210,P008,60,2.7,3.3,9,10,5,4.0,3.6,8,10,0,4.9,3.9,10,10,3,3.7,8.0,9,10,1,Ciências da Natureza,3.0,0.9,3.8,0.8,4.4,1.0,5.85,0.9,4.26,9,0.9625,36,40,0.9,Reprovado,20240210,Vanessa Farias,2ºA,2º Ano,F,2008-05-18,ciencias_natureza,Insuficiente,4
20240211,P008,60,6.9,9.1,7,10,4,5.1,5.9,7,10,7,3.4,4.4,5,10,11,8.9,7.1,9,10,6,Ciências da Natureza,8.0,0.7,5.5,0.7,3.9,0.5,8.0,0.9,6.35,28,0.8833,28,40,0.7,Aprovado,20240211,Bruno Nascimento,2ºA,2º Ano,M,2006-02-20,ciencias_natureza,Básico,6
20240212,P008,60,6.4,1.2,9,10,2,3.9,9.3,9,10,2,6.4,6.7,8,10,5,5.9,4.2,8,10,2,Ciências da Natureza,3.8,0.9,6.6,0.9,6.55,0.8,5.05,0.8,5.5,11,0.9542,34,40,0.85,Reprovado,20240212,Diego Ribeiro,2ºA,2º Ano,M,2006-04-02,ciencias_natureza,Básico,6
20240213,P008,60,6.2,2.1,6,10,13,2.0,3.9,3,10,13,5.9,2.0,7,10,8,5.8,3.3,7,10,9,Ciências da Natureza,4.15,0.6,2.95,0.3,3.95,0.7,4.55,0.7,3.9,43,0.8208,23,40,0.575,Reprovado,20240213,Gustavo Martins,2ºA,2º Ano,M,2008-04-21,ciencias_natureza,Insuficiente,4
20240214,P008,60,5.9,4.4,5,10,6,5.0,7.2,5,10,7,4.4,7.5,8,10,6,9.7,7.5,9,10,11,Ciências da Natureza,5.15,0.5,6.1,0.5,5.95,0.8,8.6,0.9,6.45,30,0.875,27,40,0.675,Aprovado,20240214,Giovana Nascimento,2ºA,2º Ano,F,2006-07-11,ciencias_natureza,Básico,6
20240215,P008,60,7.1,6.3,9,10,0,3.8,3.6,8,10,3,3.6,6.7,10,10,1,4.6,5.4,10,10,4,Ciências da Natureza,6.7,0.9,3.7,0.8,5.15,1.0,5.0,1.0,5.14,8,0.9667,37,40,0.925,Reprovado,20240215,Felipe Nunes,2ºA,2º Ano,M,2006-11-25,ciencias_natureza,Básico,6
20240216,P008,60,6.4,3.7,10,10,3,4.4,6.2,10,10,0,4.9,5.1,9,10,5,3.2,5.1,8,10,4,Ciências da Natureza,5.05,1.0,5.3,1.0,5.0,0.9,4.15,0.8,4.88,12,0.95,37,40,0.925,Reprovado,20240216,Diana Silva,2ºA,2º Ano,F,2008-03-14,ciencias_natureza,Insuficiente,3
20240217,P008,60,5.9,7.6,4,10,18,3.0,8.3,4,10,20,2.1,10.0,7,10,17,4.6,5.8,2,10,18,Ciências da Natureza,6.75,0.4,5.65,0.4,6.05,0.7,5.2,0.2,5.91,73,0.6958,17,40,0.425,Reprovado,20240217,Igor Ribeiro,2ºA,2º Ano,M,2007-08-21,ciencias_natureza,Básico,6
20240218,P008,60,1.3,5.4,5,10,10,6.0,5.3,7,10,9,4.3,3.4,5,10,7,8.0,5.6,8,10,12,Ciências da Natureza,3.35,0.5,5.65,0.7,3.85,0.5,6.8,0.8,4.91,38,0.8417,25,40,0.625,Reprovado,20240218,Mariana Pereira,2ºA,2º Ano,F,2007-06-10,ciencias_natureza,Insuficiente,3
20240219,P008,60,3.2,3.7,6,10,8,4.3,5.2,6,10,12,6.0,8.3,5,10,3,3.5,4.1,5,10,4,Ciências da Natureza,3.45,0.6,4.75,0.6,7.15,0.5,3.8,0.5,4.79,27,0.8875,22,40,0.55,Reprovado,20240219,Emanuel Ribeiro,2ºA,2º Ano,M,2006-11-19,ciencias_natureza,Insuficiente,4
20240220,P008,60,4.1,9.8,2,10,13,3.1,7.1,5,10,8,6.4,8.5,5,10,12,5.2,2.1,2,10,20,Ciências da Natureza,6.95,0.2,5.1,0.5,7.45,0.5,3.65,0.2,5.79,53,0.7792,14,40,0.35,Reprovado,20240220,Mariana Almeida,2ºA,2º Ano,F,2008-12-28,ciencias_natureza,Básico,6
20240221,P008,60,7.7,5.0,5,10,6,8.3,7.3,5,10,9,7.7,10.0,7,10,9,6.1,8.7,7,10,5,Ciências da Natureza,6.35,0.5,7.8,0.5,8.85,0.7,7.4,0.7,7.6,29,0.8792,24,40,0.6,Aprovado,20240221,Samuel Melo,2ºA,2º Ano,M,2006-07-27,ciencias_natureza,Adequado,7
20240222,P008,60,4.6,6.7,5,10,4,4.4,6.6,7,10,7,6.3,1.0,8,10,12,4.2,6.0,7,10,7,Ciências da Natureza,5.65,0.5,5.5,0.7,3.65,0.8,5.1,0.7,4.97,30,0.875,27,40,0.675,Reprovado,20240222,Gabriela Santos,2ºA,2º Ano,F,2006-07-26,ciencias_natureza,Insuficiente,5
20240223,P008,60,1.4,4.4,6,10,13,2.8,6.4,7,10,16,3.1,6.5,7,10,14,5.1,4.4,6,10,15,Ciências da Natureza,2.9,0.6,4.6,0.7,4.8,0.7,4.75,0.6,4.26,58,0.7583,26,40,0.65,Reprovado,20240223,Ana Almeida,2ºA,2º Ano,F,2008-05-02,ciencias_natureza,Insuficiente,4
20240224,P008,60,7.0,5.7,8,10,3,6.4,9.3,8,10,3,4.1,8.3,8,10,2,4.2,8.9,10,10,0,Ciências da Natureza,6.35,0.8,7.85,0.8,6.2,0.8,6.55,1.0,6.74,8,0.9667,34,40,0.85,Aprovado,20240224,Ingrid Ferreira,2ºA,2º Ano,F,2008-10-04,ciencias_natureza,Básico,6
20240225,P008,60,7.2,2.2,7,10,14,4.6,9.7,7,10,8,9.4,6.8,2,10,12,6.3,6.0,2,10,19,Ciências da Natureza,4.7,0.7,7.15,0.7,8.1,0.2,6.15,0.2,6.52,53,0.7792,18,40,0.45,Aprovado,20240225,Nathan Martins,2ºA,2º Ano,M,2007-05-15,ciencias_natureza,Básico,6
20240226,P008,60,5.4,4.1,9,10,12,7.1,5.7,6,10,9,2.3,5.8,7,10,7,4.8,3.7,6,10,9,Ciências da Natureza,4.75,0.9,6.4,0.6,4.05,0.7,4.25,0.6,4.86,37,0.8458,28,40,0.7,Reprovado,20240226,Igor Martins,2ºB,2º Ano,M,2008-09-16,ciencias_natureza,Insuficiente,5
20240227,P008,60,5.6,3.4,9,10,4,6.1,5.3,10,10,4,3.1,6.9,8,10,3,2.8,6.3,9,10,5,Ciências da Natureza,4.5,0.9,5.7,1.0,5.0,0.8,4.55,0.9,4.94,16,0.9333,36,40,0.9,Reprovado,20240227,Diego Souza,2ºB,2º Ano,M,2006-09-15,ciencias_natureza,Insuficiente,3
20240228,P008,60,1.3,5.0,5,10,20,3.8,5.5,4,10,20,1.4,3.6,4,10,14,4.0,0.5,5,10,9,Ciências da Natureza,3.15,0.5,4.65,0.4,2.5,0.4,2.25,0.5,3.14,63,0.7375,18,40,0.45,Reprovado,20240228,Beatriz Souza,2ºB,2º Ano,F,2006-06-06,ciencias_natureza,Insuficiente,4
20240229,P008,60,4.0,6.9,7,10,8,7.4,2.9,5,10,13,4.8,5.0,2,10,8,5.2,3.8,3,10,10,Ciências da Natureza,5.45,0.7,5.15,0.5,4.9,0.2,4.5,0.3,5.0,39,0.8375,17,40,0.425,Reprovado,20240229,Felipe Melo,2ºB,2º Ano,M,2008-05-23,ciencias_natureza,Básico,6
20240230,P008,60,7.2,0.5,4,10,20,3.5,5.4,6,10,17,5.4,7.4,2,10,11,7.0,3.8,6,10,13,Ciências da Natureza,3.85,0.4,4.45,0.6,6.4,0.2,5.4,0.6,5.03,61,0.7458,18,40,0.45,Reprovado,20240230,Letícia Barros,2ºB,2º Ano,F,2008-06-26,ciencias_natureza,Básico,6
20240231,P008,60,7.3,2.8,9,10,6,6.4,8.4,8,10,9,7.1,4.6,6,10,7,3.7,1.0,6,10,7,Ciências da Natureza,5.05,0.9,7.4,0.8,5.85,0.6,2.35,0.6,5.16,29,0.8792,29,40,0.725,Reprovado,20240231,Rafaela Barros,2ºB,2º Ano,F,2008-04-06,ciencias_natureza,Básico,6
20240232,P008,60,5.1,1.9,7,10,11,2.7,1.8,8,10,10,3.4,4.3,5,10,6,5.0,3.1,6,10,6,Ciências da Natureza,3.5,0.7,2.25,0.8,3.85,0.5,4.05,0.6,3.41,33,0.8625,26,40,0.65,Reprovado,20240232,Eduardo Lima,2ºB,2º Ano,M,2008-07-27,ciencias_natureza,Insuficiente,4
20240233,P008,60,5.6,3.1,9,10,7,4.9,6.7,8,10,10,3.9,3.7,7,10,12,2.3,2.6,8,10,9,Ciências da Natureza,4.35,0.9,5.8,0.8,3.8,0.7,2.45,0.8,4.1,38,0.8417,32,40,0.8,Reprovado,20240233,Kamila Teixeira,2ºB,2º Ano,F,2007-02-13,ciencias_natureza,Insuficiente,5
20240234,P008,60,4.2,5.8,9,10,0,7.2,6.8,9,10,3,7.4,3.4,8,10,0,2.1,6.2,8,10,0,Ciências da Natureza,5.0,0.9,7.0,0.9,5.4,0.8,4.15,0.8,5.39,3,0.9875,34,40,0.85,Reprovado,20240234,Diego Monteiro,2ºB,2º Ano,M,2006-03-16,ciencias_natureza,Básico,6
20240235,P008,60,3.3,4.4,8,10,5,6.0,8.8,7,10,6,5.6,4.9,5,10,4,1.9,7.0,8,10,9,Ciências da Natureza,3.85,0.8,7.4,0.7,5.25,0.5,4.45,0.8,5.24,24,0.9,28,40,0.7,Reprovado,20240235,Jéssica Rodrigues,2ºB,2º Ano,F,2006-01-09,ciencias_natureza,Básico,6
20240236,P008,60,5.3,3.6,7,10,9,3.4,3.5,5,10,8,4.5,1.2,3,10,15,7.1,6.7,2,10,8,Ciências da Natureza,4.45,0.7,3.45,0.5,2.85,0.3,6.9,0.2,4.41,40,0.8333,17,40,0.425,Reprovado,20240236,Cecília Costa,2ºB,2º Ano,F,2007-05-11,ciencias_natureza,Insuficiente,5
20240237,P008,60,3.2,6.2,9,10,11,2.6,4.6,5,10,7,4.0,6.1,9,10,7,0.9,2.5,7,10,4,Ciências da Natureza,4.7,0.9,3.6,0.5,5.05,0.9,1.7,0.7,3.76,29,0.8792,30,40,0.75,Reprovado,20240237,Olivia Barbosa,2ºB,2º Ano,F,2008-10-01,ciencias_natureza,Insuficiente,5
